name,RA,DEC,Plate,MJD,FiberID
b'J110719.6+100404',166.83171,10.06783,1221,52751,448
b'J111225.8+110106',168.10755,11.01844,1604,53078,53
b'J110158.6+120531',165.4945,12.09196,5357,55956,158
b'J111018.6+121133',167.57785,12.1926,1604,53078,431
b'J094925.0+090925',147.35447,9.15715,1306,52996,249
b'J100358.5+094539',150.99388,9.76106,5329,55946,690
b'J095536.5+103833',148.90213,10.64259,1306,52996,614
b'J095852.0+123803',149.71704,12.63439,1744,53055,387
b'J090728.3+111929',136.86809,11.32489,2576,54086,88
b'J090138.4+113923',135.41016,11.65666,2575,54085,552
b'J084305.1+132300',130.77144,13.38352,2428,53801,410
b'J080721.2+095217',121.83867,9.8715,2421,54153,312
b'J080836.2+112009',122.15106,11.33606,2420,54086,300
b'J080436.1+121102',121.15071,12.18402,2418,53794,526
b'J011845.6+133319',19.69028,13.55541,423,51821,8
b'J002553.6+083726',6.47339,8.62405,4539,55865,582
b'J001740.8+082756',4.42041,8.46568,4538,55860,485
b'J234114.7+142817',355.3114,14.47157,747,52234,66
b'J230455.2+154750',346.23028,15.79743,6141,56210,558
b'J215212.1+190242',328.0505,19.04501,5020,55852,598
b'J162924.9+180811',247.35417,18.13661,2207,53558,321
b'J160138.8+141423',240.41176,14.23974,2521,54538,7
b'J161506.5+172758',243.77736,17.46618,2969,54586,312
b'J160624.0+181522',241.60008,18.25624,2200,53875,458
b'J154614.0+144003',236.55858,14.66768,3927,55333,335
b'J145146.5+141617',222.94394,14.27149,2750,54242,474
b'J150252.7+151308',225.71981,15.21905,2765,54535,230
b'J145809.9+152102',224.54129,15.35065,2764,54535,101
b'J151114.8+163046',227.81172,16.51305,5484,56039,120
b'J145002.2+143009',222.50957,14.50273,2749,54241,616
b'J144507.4+152941',221.28115,15.49496,2763,54507,244
b'J143057.8+154551',217.74118,15.76425,2761,54534,250
b'J145100.8+192147',222.75348,19.3631,2777,54554,457
b'J141600.8+144036',214.00352,14.67674,2745,54231,6
b'J140705.2+182930',211.77176,18.49178,2758,54523,358
b'J140148.2+155046',210.45089,15.84625,2744,54272,435
b'J135422.3+162256',208.59328,16.38237,2743,54259,474
b'J133646.7+154928',204.19473,15.8246,2607,54184,262
b'J134211.0+155608',205.54612,15.93576,2607,54184,61
b'J132855.6+183039',202.23204,18.51089,2641,54230,272
b'J132100.1+192011',200.25062,19.33658,2619,54506,394
b'J131819.1+144217',199.57963,14.70488,1773,53112,491
b'J130656.1+145142',196.7341,14.86176,1772,53089,428
b'J130435.2+184748',196.14693,18.79686,2617,54502,287
b'J125104.4+173817',192.76844,17.63832,2601,54144,514
b'J125036.1+175705',192.65065,17.95148,5856,56090,134
b'J123808.7+182209',189.53657,18.36938,2599,54234,538
b'J124807.5+183813',192.03128,18.63697,2614,54481,1
b'J122908.0+155424',187.28364,15.90678,1768,53442,371
b'J123204.4+165527',188.01835,16.92432,2599,54234,276
b'J121353.0+181319',183.47124,18.22196,2596,54207,534
b'J121633.2+181903',184.13834,18.31768,2596,54207,603
b'J115404.1+144726',178.51737,14.79066,5386,56008,667
b'J115653.0+174604',179.22108,17.76797,2512,53877,582
b'J120550.6+180324',181.46108,18.05667,2595,54207,541
b'J121044.4+190947',182.68531,19.16308,2609,54476,97
b'J113624.7+173204',174.10299,17.53447,2503,53856,555
b'J111957.5+144517',169.98998,14.75479,1752,53379,623
b'J112010.1+184323',170.04239,18.72312,2872,54533,74
b'J105559.8+142416',163.99928,14.40449,1750,53358,485
b'J105859.3+162537',164.74749,16.42695,2487,53852,223
b'J102911.9+161635',157.29978,16.27654,2592,54178,384
b'J102255.8+184744',155.73256,18.79575,2374,53765,13
b'J102358.3+190611',155.99309,19.10332,2375,53770,248
b'J100101.8+181809',150.25758,18.30275,2371,53762,144
b'J100825.0+184527',152.1043,18.7575,2373,53768,294
b'J100654.5+184702',151.72721,18.78402,2372,53768,193
b'J100429.5+191418',151.12301,19.23846,2371,53762,614
b'J100819.7+193259',152.08214,19.54986,2372,53768,552
b'J093413.1+180644',143.55482,18.11227,2369,53733,359
b'J093358.3+190752',143.49311,19.13121,2361,53762,264
b'J092420.7+143625',141.0866,14.60708,2440,53818,107
b'J091817.7+160611',139.57381,16.10314,5307,55998,382
b'J085517.8+150538',133.82428,15.09404,2432,54052,205
b'J090509.0+182710',136.28783,18.45285,2285,53700,132
b'J090056.8+185433',135.23697,18.90931,2285,53700,272
b'J082658.4+190929',126.74357,19.1582,2273,53709,512
b'J082059.0+155914',125.24614,15.98748,2269,53711,20
b'J081343.8+171113',123.43253,17.18697,2269,53711,436
b'J081110.7+173945',122.79484,17.6626,2081,53357,636
b'J075100.6+150956',117.75265,15.16573,2080,53350,211
b'J075407.2+153328',118.53027,15.55794,1921,53317,91
b'J012159.7+141047',20.49883,14.17989,423,51821,34
b'J011621.9+142934',19.09166,14.49294,423,51821,156
b'J002350.0+182029',5.95857,18.34162,7590,56944,360
b'J000805.7+145024',2.02397,14.84018,751,52251,160
b'J000245.1+160004',0.68832,16.00114,751,52251,338
b'J235831.7+195108',359.63209,19.85246,6110,56279,164
b'J233948.4+232626',354.95207,23.44078,6519,56566,998
b'J232202.6+211353',350.51094,21.23144,7606,56977,282
b'J232456.6+221141',351.23612,22.19496,7606,56977,898
b'J225825.5+203220',344.60628,20.53913,7612,56972,474
b'J225917.5+221406',344.82301,22.23506,7613,56988,98
b'J225442.1+244732',343.67568,24.79244,7658,57312,432
b'J222559.0+232154',336.49607,23.36526,7583,56958,965
b'J163006.4+215313',247.52678,21.88715,1658,53240,627
b'J162527.6+235608',246.36512,23.93583,4184,55450,712
b'J152938.5+203911',232.41052,20.65321,2162,54207,210
b'J153656.7+242402',234.23646,24.40063,2163,53823,64
b'J145903.8+205449',224.76595,20.91383,2148,54526,46
b'J151142.4+210108',227.92705,21.01903,2156,54525,390
b'J151118.6+243213',227.82755,24.53721,3961,55654,552
b'J144132.4+221638',220.38521,22.27739,6016,56073,166
b'J141031.2+224633',212.63017,22.77586,2785,54537,479
b'J141206.4+251514',213.02708,25.25406,2124,53770,611
b'J135706.0+204740',209.27541,20.79462,2769,54527,11
b'J135511.1+214114',208.79645,21.68743,2769,54527,634
b'J135951.4+214339',209.96426,21.72763,2784,54529,239
b'J140254.0+224148',210.72514,22.69677,2784,54529,83
b'J134626.2+234616',206.60936,23.77132,2666,54230,591
b'J132645.8+210100',201.69102,21.01691,2652,54508,14
b'J132751.1+210803',201.96327,21.13438,2652,54508,6
b'J133809.7+212326',204.54047,21.39057,2653,54230,36
b'J133800.6+244320',204.50263,24.72239,2665,54232,601
b'J130033.4+232048',195.13943,23.3467,2662,54505,212
b'J131835.6+234323',199.6487,23.72331,2664,54524,301
b'J130544.6+240842',196.43614,24.14509,2662,54505,71
b'J131444.2+241508',198.68451,24.25229,2663,54234,155
b'J132024.1+251700',200.10083,25.28339,2664,54524,373
b'J123851.9+231646',189.71656,23.27947,2647,54495,618
b'J125807.7+232955',194.53237,23.49877,2662,54505,293
b'J124049.1+233059',190.20489,23.51659,2648,54485,335
b'J124839.4+241304',192.16433,24.21785,2661,54505,319
b'J124009.8+242534',190.04122,24.42616,5984,56337,242
b'J122542.3+205505',186.42653,20.9181,2612,54480,330
b'J123320.8+212531',188.33679,21.42552,2647,54495,204
b'J122934.3+213712',187.39323,21.62019,2647,54495,288
b'J123213.9+213711',188.05824,21.61983,2647,54495,256
b'J122631.5+223321',186.63155,22.55591,2646,54479,506
b'J120302.5+222338',180.76047,22.39413,2643,54208,512
b'J115005.0+223512',177.52119,22.58668,2513,54141,350
b'J112822.6+211300',172.09451,21.21681,6430,56299,938
b'J114247.0+215717',175.69596,21.95475,2511,53882,299
b'J114221.6+220501',175.59023,22.08364,2511,53882,294
b'J114709.1+251750',176.78816,25.29725,2510,53877,475
b'J111758.1+201511',169.49217,20.25322,2495,54175,409
b'J112205.2+202917',170.52197,20.48819,2496,54178,129
b'J103932.7+205440',159.88632,20.91127,2478,54097,357
b'J104307.4+240838',160.78097,24.1439,6439,56358,49
b'J102835.5+240407',157.14826,24.06868,2349,53734,103
b'J102332.7+245823',155.88625,24.97311,6464,56309,536
b'J100717.7+203118',151.82404,20.52194,2372,53768,455
b'J101325.5+221231',153.35638,22.20869,2365,53739,389
b'J101216.8+231249',153.07,23.21384,6458,56274,736
b'J100630.3+234713',151.62659,23.7872,2343,53735,472
b'J094516.1+215214',146.31723,21.87065,2295,53734,267
b'J094935.8+232905',147.39937,23.48489,5787,56254,478
b'J092554.9+195408',141.47883,19.90231,2289,53708,130
b'J092340.7+222055',140.91972,22.34875,5771,56011,906
b'J090451.2+230215',136.21335,23.03769,2284,53708,532
b'J084306.6+232614',130.77764,23.43726,1931,53358,208
b'J082459.0+215538',126.24615,21.92734,4483,55587,702
b'J083334.3+234950',128.39301,23.83064,1929,53349,404
b'J083051.6+241048',127.71533,24.18002,4467,55894,740
b'J074557.8+222654',116.49088,22.44848,1203,52669,329
b'J074836.4+240011',117.15179,24.00319,927,52577,620
b'J011058.4+210144',17.74367,21.02893,7630,57006,625
b'J004736.9+202525',11.90414,20.42386,7619,56900,565
b'J005527.1+203842',13.863,20.64513,7619,56900,970
b'J004114.8+205944',10.31204,20.99579,7616,56902,768
b'J004513.4+211340',11.30602,21.22781,7617,56949,338
b'J004134.1+212841',10.3924,21.47819,7616,56902,785
b'J004014.0+251800',10.05845,25.30025,7673,57329,482
b'J231835.1+304834',349.64639,30.8095,6583,56566,664
b'J171520.3+274815',258.83477,27.80427,977,52410,125
b'J171404.1+302716',258.51738,30.4545,978,52441,461
b'J165302.8+265210',253.26194,26.86951,1691,53260,167
b'J164824.9+293830',252.10404,29.64181,1342,52793,157
b'J165330.4+293928',253.37677,29.65794,1342,52793,24
b'J163957.4+302349',249.98937,30.3972,5201,55832,802
b'J163733.7+305352',249.39057,30.89792,1340,52781,317
b'J161150.5+252032',242.96056,25.34241,1393,52824,56
b'J163305.8+252711',248.27435,25.45333,1409,52824,258
b'J163219.8+253327',248.08267,25.55757,1409,52824,227
b'J161940.9+254330',244.92061,25.72517,1575,53493,495
b'J162513.6+265014',246.30673,26.83727,1408,52822,298
b'J161158.5+271752',242.99402,27.29787,5008,55744,338
b'J162955.9+274743',247.48316,27.79544,2948,54553,315
b'J161119.7+291934',242.83248,29.32614,1406,52876,250
b'J161014.1+294120',242.5591,29.689,1578,53496,608
b'J150729.7+292837',226.87411,29.47712,1844,54138,8
b'J150527.0+294723',226.36288,29.78988,1844,54138,112
b'J144843.0+253110',222.17934,25.5197,2143,54184,446
b'J144404.6+291425',221.01956,29.24054,2141,53764,280
b'J145109.1+292632',222.78814,29.44239,2141,53764,593
b'J145305.9+295827',223.2749,29.97428,1843,53816,125
b'J144958.6+305350',222.49451,30.89742,1843,53816,200
b'J141248.2+253215',213.20091,25.53769,2128,53800,373
b'J141551.9+255334',213.96628,25.89303,2128,53800,458
b'J141330.0+264447',213.3753,26.74643,2127,53859,396
b'J141959.3+270630',214.99711,27.1084,2127,53859,601
b'J141927.6+283526',214.86505,28.59071,6012,56101,722
b'J140741.2+293335',211.92208,29.55978,2126,53794,390
b'J141846.8+302809',214.69517,30.46921,2129,54252,199
b'J134755.3+255544',206.98073,25.9289,2115,53535,428
b'J134021.4+274059',205.08943,27.68322,2017,53474,211
b'J134659.8+281618',206.74939,28.27187,2017,53474,24
b'J135513.1+291403',208.80494,29.23437,6494,56363,248
b'J135821.4+305148',209.58938,30.86348,2116,53854,620
b'J133006.3+254239',202.52633,25.71107,2245,54208,261
b'J132127.6+254450',200.36509,25.7473,2244,53795,260
b'J133403.5+264837',203.51483,26.81054,2245,54208,533
b'J132146.1+265152',200.44248,26.86471,5997,56309,138
b'J132403.3+284015',201.01382,28.67109,2002,53471,70
b'J132617.1+284313',201.57142,28.72031,1978,53473,276
b'J131820.6+291020',199.58617,29.17232,2002,53471,228
b'J131202.9+284545',198.01235,28.76252,2009,53904,105
b'J124136.6+255246',190.4027,25.87949,2660,54504,454
b'J123421.7+261429',188.5905,26.24163,2235,53847,53
b'J124339.7+273255',190.91562,27.54886,2236,53729,588
b'J124319.3+274428',190.83043,27.74129,2238,54205,429
b'J122914.3+274631',187.30968,27.77533,2235,53847,431
b'J124319.2+281707',190.83027,28.28531,2236,53729,616
b'J123844.8+294915',189.68674,29.82101,2237,53828,234
b'J120215.0+262557',180.56256,26.43251,2226,53819,51
b'J120547.0+270900',181.44603,27.15027,2229,53823,310
b'J120713.9+272151',181.80827,27.36429,2229,53823,306
b'J120753.9+280242',181.97485,28.04526,2227,53820,552
b'J121625.6+283454',184.10703,28.58173,2230,53799,47
b'J115950.2+254942',179.95924,25.82849,2655,54184,450
b'J115138.8+293800',177.91179,29.63347,2224,53815,261
b'J114638.0+295350',176.65834,29.89739,2222,53799,517
b'J113617.7+303029',174.07378,30.50818,2220,53795,401
b'J112520.0+261850',171.33369,26.31414,6414,56306,794
b'J111747.1+262154',169.44643,26.36508,2216,53795,317
b'J112841.5+270821',172.17322,27.13934,6409,56306,780
b'J113314.6+281206',173.3109,28.2018,2219,53816,374
b'J113207.5+285201',173.0315,28.86697,2220,53795,300
b'J111712.3+293404',169.30148,29.56801,2215,53793,481
b'J103213.7+275619',158.05718,27.93865,2356,53786,345
b'J100503.2+254351',151.26361,25.73085,2347,53757,320
b'J100402.3+285539',151.00992,28.92777,2345,53757,522
b'J100231.1+293159',150.62967,29.53323,1950,53436,129
b'J102041.1+301036',155.17143,30.17672,1956,53437,78
b'J094229.2+274100',145.62171,27.68334,1944,53385,106
b'J094323.5+283547',145.8483,28.59642,1944,53385,582
b'J095526.5+284645',148.86077,28.77936,1947,53431,27
b'J095216.1+301536',148.0672,30.2601,1947,53431,532
b'J092647.0+281219',141.69588,28.20529,1940,53383,407
b'J092322.0+282519',140.84172,28.42211,1937,53388,638
b'J090320.5+265405',135.83546,26.9016,1935,53387,236
b'J003918.3+273446',9.82659,27.57963,7671,57360,268
b'J002637.0+273633',6.6543,27.60938,7693,57361,356
b'J224318.1+324546',340.82582,32.76302,7141,56565,520
b'J170931.4+343318',257.38101,34.55501,2972,54586,253
b'J170206.2+344300',255.52602,34.71682,974,52427,386
b'J170003.0+311031',255.01252,31.17531,1176,52791,7
b'J165256.4+312346',253.23533,31.39627,1343,52790,593
b'J164556.5+353449',251.48555,35.58036,1174,52782,63
b'J165936.9+362157',254.904,36.36609,820,52438,519
b'J161601.2+323220',244.00532,32.53898,1420,53146,402
b'J155251.9+314949',238.21657,31.83049,5011,55739,984
b'J155105.3+320447',237.77217,32.07998,1580,53145,556
b'J160529.3+335143',241.37235,33.86198,1419,53144,365
b'J160412.2+343147',241.05111,34.52981,1418,53142,577
b'J154511.0+345300',236.29595,34.8834,1402,52872,594
b'J154503.0+351814',236.2626,35.3039,1402,52872,590
b'J155307.0+354835',238.27953,35.80975,1417,53141,417
b'J160456.0+360554',241.23368,36.09847,1682,53173,164
b'J153854.7+310300',234.72817,31.05011,1389,53135,522
b'J153341.2+324203',233.42174,32.70105,1355,52823,239
b'J153950.4+334949',234.96021,33.8304,1355,52823,618
b'J152941.9+350859',232.42487,35.14992,1354,52814,638
b'J152958.6+355322',232.49447,35.88961,1401,53144,439
b'J151913.7+362346',229.80742,36.39613,1353,53083,639
b'J145516.2+314628',223.81787,31.7746,1843,53816,527
b'J145209.4+340237',223.03952,34.04369,1647,53531,414
b'J151225.6+342015',228.10672,34.33773,4720,55691,744
b'J150048.0+343731',225.20026,34.62548,1384,53121,145
b'J150359.7+352018',225.99895,35.33845,4717,55742,614
b'J150440.2+363107',226.16782,36.51878,1352,52819,169
b'J144625.1+312644',221.60494,31.44558,1842,53501,60
b'J143251.2+324913',218.21357,32.82034,1841,53491,501
b'J143445.7+332812',218.69075,33.47009,1841,53491,539
b'J144730.9+332947',221.87877,33.49667,1647,53531,346
b'J144730.2+335527',221.87621,33.92436,1646,53498,159
b'J144509.8+342818',221.29114,34.47173,1646,53498,484
b'J142752.7+345252',216.96985,34.8812,1645,53172,316
b'J144811.4+352707',222.04754,35.45205,1383,53116,169
b'J143311.2+362447',218.29676,36.41333,4714,56041,314
b'J141712.1+312515',214.30053,31.42107,2125,53795,638
b'J141916.5+320250',214.8189,32.04729,2129,54252,420
b'J140140.7+325131',210.41974,32.85868,2121,54180,461
b'J141658.7+342846',214.24482,34.47968,1839,53471,587
b'J142039.0+350827',215.1627,35.1409,1644,53144,269
b'J135821.3+360356',209.58898,36.06575,1838,53467,410
b'J134312.9+313548',205.80399,31.5968,2024,53503,256
b'J133232.8+315224',203.13705,31.87359,2109,53468,251
b'J133657.5+321636',204.23973,32.27687,3985,55320,206
b'J134901.4+322950',207.25592,32.49722,2024,53503,539
b'J134006.4+350145',205.02683,35.02936,2028,53818,348
b'J134133.4+353243',205.38933,35.54542,2028,53818,323
b'J134114.3+355335',205.30959,35.89307,2101,53858,57
b'J132129.6+312529',200.37339,31.42472,2104,53852,589
b'J132735.9+314047',201.89971,31.67989,2112,53534,56
b'J130828.0+321828',197.11669,32.30804,2029,53819,571
b'J132325.0+343058',200.85448,34.51621,2023,53851,65
b'J131213.4+350705',198.05611,35.11819,3980,55331,588
b'J132823.7+351755',202.09909,35.29862,1993,53762,374
b'J133011.6+354524',202.54858,35.75688,1993,53762,405
b'J131801.2+360105',199.50535,36.01831,8871,57519,73
b'J131550.5+362434',198.96072,36.40947,2032,53815,87
b'J130428.2+311309',196.11781,31.21942,2029,53819,189
b'J124123.0+321151',190.34618,32.19758,1975,53734,400
b'J125644.9+325657',194.1872,32.94931,1994,53845,559
b'J124642.1+332201',191.67544,33.36704,1987,53765,232
b'J124853.7+342435',192.22403,34.4098,1987,53765,464
b'J124309.0+345945',190.78789,34.99593,2020,53431,614
b'J125809.5+351951',194.53996,35.33097,8869,57481,46
b'J124823.5+354321',192.09814,35.72262,2022,53827,101
b'J125929.1+355142',194.87154,35.86194,8869,57481,82
b'J121720.8+305630',184.33705,30.94188,2230,53799,566
b'J122740.1+312905',186.91736,31.48486,1971,53472,282
b'J122819.6+314840',187.082,31.81134,2013,53818,29
b'J123733.4+315722',189.38949,31.95611,1975,53734,305
b'J121802.5+325633',184.51063,32.94278,2013,53818,335
b'J123853.4+341355',189.7226,34.23199,2020,53431,496
b'J123316.0+342900',188.31702,34.48356,2020,53431,352
b'J115829.2+312152',179.62193,31.36465,4601,55589,170
b'J114904.6+330922',177.26948,33.15626,2097,53491,5
b'J120116.9+335121',180.32062,33.85611,2099,53469,27
b'J114236.3+315313',175.65161,31.88695,2008,53473,134
b'J110605.7+333300',166.52398,33.55018,4627,55626,337
b'J110207.1+361742',165.52967,36.29512,2091,53447,86
b'J103639.4+305651',159.16428,30.9477,2019,53430,294
b'J103930.1+320905',159.87552,32.15142,6451,56358,944
b'J105119.0+325755',162.82927,32.96552,2026,53711,379
b'J105322.6+345006',163.34451,34.8351,1983,53442,424
b'J101546.4+334759',153.94374,33.79997,1955,53442,448
b'J102306.6+353744',155.77758,35.62916,1957,53415,239
b'J100305.3+360133',150.77246,36.02608,8854,57450,219
b'J100431.6+363221',151.13179,36.53923,1596,52998,31
b'J100004.3+313209',150.01816,31.53609,1949,53433,175
b'J095112.2+313536',147.80106,31.59338,1946,53432,558
b'J094030.1+350210',145.12579,35.03631,1594,52992,501
b'J093418.6+314932',143.57788,31.82565,1943,53386,314
b'J093150.5+341704',142.96069,34.2847,1593,52991,560
b'J091950.0+342246',139.95874,34.37951,1273,52993,37
b'J092551.8+361241',141.46619,36.21163,8862,57461,167
b'J090107.6+322212',135.28174,32.37012,5184,56352,907
b'J090907.9+323616',137.28321,32.60452,1591,52976,422
b'J082953.3+354001',127.47247,35.66718,3762,55507,228
b'J075930.4+352821',119.87671,35.47259,757,52238,73
b'J081251.7+360031',123.21561,36.00883,892,52378,551
b'J164056.5+363416',250.23567,36.57119,1174,52782,531
b'J164324.8+364733',250.85337,36.79267,1174,52782,610
b'J165641.9+372637',254.17462,37.44373,820,52438,419
b'J164545.0+375514',251.43751,37.92061,818,52395,94
b'J170334.3+375437',255.89309,37.91048,632,52071,28
b'J165353.0+384514',253.47087,38.75416,632,52071,461
b'J164119.2+385348',250.33013,38.89691,818,52395,440
b'J163815.3+392730',249.56388,39.45858,817,52381,115
b'J165219.5+401349',253.08133,40.23049,630,52050,544
b'J163821.5+402400',249.5897,40.40008,817,52381,524
b'J163853.8+415422',249.72434,41.90617,628,52083,183
b'J162115.1+364401',245.3131,36.73375,5199,56067,166
b'J162612.6+372537',246.55263,37.42702,1337,52767,27
b'J163254.9+373432',248.22903,37.57565,1173,52790,185
b'J160949.3+385310',242.45553,38.88614,1336,52759,246
b'J162229.5+400635',245.62307,40.10989,1171,52753,49
b'J163031.2+410137',247.63018,41.027,816,52379,125
b'J161706.9+410638',244.27897,41.11081,6044,56090,174
b'J155102.8+382919',237.76181,38.48888,1681,53172,420
b'J160114.3+383320',240.3099,38.55557,1055,52761,389
b'J160303.8+385205',240.76586,38.86831,5200,56091,594
b'J155048.2+400152',237.7011,40.03122,1054,52516,309
b'J160821.5+401228',242.08984,40.20778,1335,52824,7
b'J151803.6+364744',229.51525,36.7957,1400,53470,305
b'J153430.2+370255',233.62597,37.04889,1294,52753,289
b'J152951.1+393215',232.4632,39.53759,1293,52765,546
b'J153129.1+393800',232.87161,39.63356,1293,52765,592
b'J144808.7+365039',222.03636,36.8443,1383,53116,412
b'J144710.2+370326',221.79267,37.05728,1383,53116,414
b'J144749.1+380529',221.95484,38.09166,5174,56047,561
b'J145143.0+402042',222.92923,40.34522,1397,53119,92
b'J151140.7+402742',227.91969,40.46174,1292,52736,276
b'J145336.2+403105',223.40091,40.51825,8494,57104,503
b'J150139.1+404950',225.41304,40.83067,1398,53146,537
b'J144911.6+411240',222.29868,41.21127,1397,53119,480
b'J145448.4+421114',223.70183,42.18725,1290,52734,214
b'J143911.3+370510',219.79716,37.08618,1382,53115,475
b'J141956.4+373916',214.98509,37.65447,1380,53084,58
b'J143620.0+374325',219.08366,37.7238,1382,53115,321
b'J141924.7+380249',214.85296,38.04698,1380,53084,159
b'J142825.2+383154',217.10528,38.53168,1381,53089,538
b'J142943.5+385940',217.43127,38.99456,5171,56038,404
b'J142747.0+391711',216.94593,39.28643,1349,52797,290
b'J142738.5+392444',216.91051,39.41247,1349,52797,264
b'J143009.3+405251',217.53886,40.881,1349,52797,420
b'J142744.2+405339',216.93452,40.8943,1349,52797,331
b'J143939.0+411839',219.91275,41.31098,6061,56076,295
b'J143103.3+413105',217.76393,41.51826,8502,57512,192
b'J141205.4+382534',213.02291,38.42623,1379,53084,13
b'J140441.3+391230',211.17235,39.20844,1379,53084,165
b'J135405.1+391804',208.52149,39.30138,1378,53061,166
b'J135806.6+393450',209.52773,39.5807,4710,55707,968
b'J135808.7+402754',209.53643,40.4652,6630,56358,359
b'J140543.5+405115',211.43141,40.85419,1347,52823,296
b'J135905.7+410436',209.77411,41.07686,1346,52822,212
b'J135824.4+411800',209.60194,41.30022,1346,52822,207
b'J135606.8+413616',209.02849,41.60454,6630,56358,581
b'J135629.1+414948',209.12133,41.83013,8392,57483,818
b'J141645.0+420541',214.18783,42.09476,8504,57518,726
b'J134157.0+375133',205.48769,37.85936,2101,53858,442
b'J134805.6+380126',207.02355,38.02399,2014,53460,229
b'J132858.3+383306',202.24326,38.5519,1977,53475,26
b'J133509.7+391143',203.79082,39.19531,2005,53472,461
b'J132318.6+391625',200.82777,39.27381,1977,53475,495
b'J133301.1+394910',203.2549,39.81968,1464,53091,204
b'J133527.4+400643',203.86451,40.11219,4708,55704,268
b'J133154.5+403218',202.97733,40.53853,1464,53091,183
b'J133632.9+403520',204.13745,40.58898,4708,55704,820
b'J134701.1+405606',206.75491,40.93502,8391,57511,179
b'J133303.6+411234',203.26512,41.2095,4708,55704,638
b'J134503.8+413226',206.26593,41.54083,4709,55720,668
b'J132856.6+413524',202.23608,41.59021,4707,55653,946
b'J133735.6+420327',204.39834,42.05777,1464,53091,570
b'J131547.0+370717',198.94624,37.12165,2032,53815,170
b'J125550.1+370609',193.95915,37.10272,1989,53772,1
b'J131607.0+371801',199.02947,37.30046,2032,53815,147
b'J131857.3+373333',199.73912,37.55918,3981,55603,210
b'J131111.4+373816',197.79789,37.63793,2032,53815,397
b'J131314.3+375350',198.30974,37.89732,2032,53815,423
b'J132236.3+375723',200.65157,37.95647,3984,55333,484
b'J132202.4+394235',200.51008,39.70986,1977,53475,494
b'J130017.4+395213',195.07256,39.87033,2021,53475,160
b'J130406.2+402218',196.02624,40.37185,2088,53493,332
b'J131816.2+412346',199.56782,41.39636,1460,53138,13
b'J132052.6+414603',200.21944,41.76754,1462,53112,421
b'J125038.0+363651',192.65844,36.61432,2022,53827,633
b'J125012.3+364531',192.55142,36.75865,2031,53848,332
b'J124853.0+364605',192.22092,36.7681,2022,53827,611
b'J124807.6+364828',192.03202,36.80781,2022,53827,571
b'J123852.1+394251',189.71716,39.71438,1984,53433,16
b'J125021.2+395301',192.58865,39.88388,3972,55589,880
b'J125355.2+395618',193.4804,39.93836,1985,53431,31
b'J124527.3+401032',191.36411,40.17572,3970,55591,996
b'J122926.2+410526',187.35937,41.09074,1984,53433,333
b'J125114.0+412349',192.8087,41.39713,1456,53115,72
b'J124019.3+415941',190.08075,41.99481,1454,53090,65
b'J121523.9+370427',183.84993,37.07444,4613,55591,748
b'J122452.0+372217',186.21675,37.37142,2003,53442,537
b'J122457.2+380947',186.23843,38.16323,8834,57458,122
b'J121112.9+381651',182.80376,38.28096,2001,53493,316
b'J122449.1+383256',186.20494,38.54913,8834,57458,143
b'J120333.6+412518',180.89025,41.42181,6634,56367,381
b'J114645.8+371456',176.69091,37.24909,1997,53442,59
b'J115746.6+412639',179.44457,41.44443,1447,53120,96
b'J113609.7+412724',174.04077,41.45687,1443,53055,65
b'J115748.0+414134',179.4501,41.69303,1447,53120,59
b'J115942.8+420542',179.9284,42.09501,1447,53120,70
b'J111847.0+375113',169.69612,37.85389,2037,53446,381
b'J112657.9+383435',171.74143,38.57666,1996,53436,129
b'J105651.0+370439',164.21269,37.07763,2007,53474,75
b'J105113.7+385013',162.80719,38.83704,2007,53474,433
b'J105004.0+391200',162.51705,39.20021,1433,53035,10
b'J104642.1+392025',161.67565,39.34053,1433,53035,134
b'J105456.7+395954',163.73628,39.99836,1435,52996,170
b'J110051.0+404450',165.21273,40.74736,1437,53046,229
b'J110312.1+414158',165.80056,41.69965,8366,57432,818
b'J102336.8+375650',155.90336,37.94746,1428,52998,293
b'J102045.2+381116',155.18858,38.18798,3262,54884,186
b'J101933.3+402505',154.8889,40.41832,8826,57452,866
b'J101923.0+412046',154.84597,41.34622,1357,53034,605
b'J094238.4+363441',145.66031,36.57821,1276,53035,210
b'J094410.0+380616',146.04194,38.10448,1276,53035,493
b'J094509.5+390027',146.28978,39.00777,1276,53035,448
b'J095830.7+392348',149.62814,39.3967,8823,57446,966
b'J094650.9+395940',146.71242,39.9947,4636,55945,459
b'J094512.1+412525',146.30063,41.42386,1216,52709,339
b'J094840.7+420601',147.16986,42.10043,941,52709,97
b'J091400.2+372446',138.50084,37.41289,1213,52972,439
b'J093611.7+374308',144.04886,37.71911,1275,52996,531
b'J092846.0+383131',142.19196,38.52541,4574,55621,534
b'J091744.0+385757',139.43372,38.96597,937,52707,639
b'J093305.4+400554',143.27269,40.09851,8832,57445,876
b'J092748.9+403839',141.95391,40.6442,8298,57390,43
b'J091520.8+411926',138.83672,41.32404,1200,52668,637
b'J092731.6+415028',141.88171,41.84126,939,52636,456
b'J085859.6+383220',134.74853,38.53911,936,52705,326
b'J090423.5+400652',136.09816,40.11447,1199,52703,596
b'J090038.0+411409',135.15874,41.23603,8296,57375,112
b'J083826.2+371913',129.60956,37.32029,864,52320,335
